Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
12,Chris Boucher,31,PF,50,0,705,16.0,.625,.433,.424,9.5,23.1,16.1,4.5,1.0,3.0,9.8,17.3,1.2,0.6,1.7,.119,-0.3,-1.4,-1.7,0.1,,bouchch01
13,Ochai Agbaji,23,SG,27,18,638,7.1,.453,.375,.196,6.6,9.0,7.8,7.4,1.5,2.1,13.1,15.4,-0.6,0.3,-0.3,-0.024,-5.0,-1.5,-6.5,-0.7,,agbajoc01
14,Jalen McDaniels,26,SF,50,1,538,5.0,.412,.376,.196,3.6,12.7,8.1,9.1,1.7,1.0,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,,mcdanja01
15,Jordan Nwora,25,SF,34,1,529,14.2,.573,.438,.194,4.1,20.4,12.1,12.2,1.8,2.0,14.8,22.3,-0.1,0.5,0.4,.035,-0.8,-1.2,-2.0,0.0,,nworajo01
16,Malachi Flynn,25,PG,31,0,474,10.1,.535,.584,.161,3.0,12.3,7.5,20.3,1.8,1.1,18.4,16.2,0.0,0.3,0.2,.025,-2.8,0.0,-2.7,-0.1,,flynnma01
17,Precious Achiuwa,24,C,25,0,437,15.0,.512,.276,.247,12.3,22.1,17.1,14.5,1.8,2.4,13.3,21.2,0.0,0.4,0.4,.048,-1.4,-0.2,-1.6,0.0,,achiupr01
18,Javon Freeman-Liberty,24,PG,22,6,403,10.7,.547,.339,.290,4.3,15.1,9.6,13.4,1.2,0.9,15.2,17.5,0.1,0.2,0.2,.029,-3.1,-2.0,-5.2,-0.3,,freemja01
19,Jontay Porter,24,PF,26,5,360,14.9,.514,.577,.173,7.8,17.5,12.5,21.8,2.7,4.9,15.8,15.8,0.2,0.4,0.7,.089,-0.3,1.9,1.7,0.3,,portejo01
20,Thaddeus Young,35,PF,23,6,350,16.0,.618,.069,.138,8.9,14.8,11.8,19.8,2.5,0.8,10.7,12.6,0.7,0.3,1.0,.138,-0.2,0.9,0.6,0.2,,youngth01
21,Garrett Temple,37,SG,27,2,289,9.5,.502,.513,.282,6.7,10.5,8.6,12.5,2.0,0.9,13.8,15.0,0.0,0.2,0.2,.032,-3.4,-1.2,-4.7,-0.2,,templga01
22,Otto Porter Jr.,30,SF,15,1,174,8.7,.568,.697,.091,3.7,14.8,9.2,5.8,1.4,2.5,5.5,8.9,0.1,0.1,0.3,.070,-3.5,0.3,-3.2,-0.1,,porteot01
23,Jahmi'us Ramsey,22,SG,7,1,121,10.6,.538,.537,.146,3.6,16.7,10.0,9.1,2.8,0.0,13.8,17.9,-0.1,0.1,0.1,.021,-3.9,-0.5,-4.4,-0.1,,ramseja01
24,Mouhamadou Gueye,25,PF,11,0,120,4.6,.310,.079,.237,10.8,10.3,10.5,5.3,1.2,13.2,22.2,19.2,-0.5,0.2,-0.4,-0.147,-11.0,-0.9,-11.9,-0.3,,gueyemo01
25,Malik Williams,25,C,7,2,107,4.9,.272,.147,.059,15.1,24.1,19.5,2.4,1.4,3.3,7.9,15.1,-0.3,0.1,-0.2,-0.069,-7.8,-3.7,-11.5,-0.3,,willima11
26,Kobi Simmons,26,PG,4,0,67,14.5,.476,.381,.000,1.6,10.1,5.7,24.2,4.3,2.6,4.5,14.0,0.1,0.1,0.1,.098,-2.6,1.6,-1.0,0.0,,simmoko01
27,D.J. Carton,23,SG,4,0,36,9.6,.539,.500,.625,6.0,6.2,6.1,10.5,1.3,0.0,8.9,13.3,0.0,0.0,0.0,.062,-4.2,-1.1,-5.3,0.0,,cartodj01
28,Markquis Nowell,24,SG,1,0,4,55.5,.532,.000,2.000,53.9,0.0,27.5,57.1,12.1,0.0,0.0,20.1,0.0,0.0,0.1,.665,29.1,14.2,43.3,0.0,,nowelma01
